,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4364,0.3,5,7,4,61.0,55.0,4.36,4.33,2.65,654.5277993933988
4365,0.4,4,7,4,62.5,59.0,4.72,4.66,2.93,1101.2295157488238
4366,0.32,2,7,3,63.3,57.0,4.37,4.38,2.77,589.7293695467769
4367,0.71,3,5,2,63.2,57.0,5.66,5.7,3.59,2061.293455831353
4368,0.3,4,7,5,60.7,58.0,4.34,4.36,2.64,713.1267248035139
4369,0.77,5,5,3,61.7,56.0,5.85,5.91,3.63,3063.496974198456
4370,1.08,4,3,4,62.4,58.0,6.56,6.49,4.07,5650.672916995775
4371,0.5,2,7,2,63.4,59.0,5.0,5.03,3.18,1124.7190964859815
4372,0.57,5,6,5,61.4,57.0,5.32,5.37,3.28,2337.286197285286
4373,0.73,2,6,4,64.2,54.0,5.68,5.72,3.66,3064.8734824183066
4374,0.3,5,3,8,62.1,55.0,4.3,4.27,2.66,721.934614450481
4375,0.71,5,3,2,59.4,57.0,5.87,5.81,3.47,1879.0082760877638
4376,0.32,4,5,4,59.4,58.0,4.48,4.44,2.65,659.1046505671221
4377,0.23,2,4,6,63.8,56.0,3.94,3.9,2.5,378.2699100343598
4378,0.7,5,6,4,61.9,58.0,5.7,5.73,3.54,3091.583522143341
4379,0.7,2,3,3,63.8,58.0,5.66,5.59,3.59,2035.943821724548
4380,0.54,5,4,6,60.6,56.0,5.26,5.27,3.19,2059.391297589957
4381,0.3,4,2,5,61.6,61.0,4.28,4.23,2.62,504.06639036244525
4382,0.71,3,6,4,61.6,56.0,5.74,5.81,3.56,3023.7748889379577
4383,1.5,2,2,3,62.9,60.0,7.12,7.16,4.49,7641.205984172336
4384,1.12,4,5,5,61.8,59.0,6.75,6.65,4.14,7758.705431273037
4385,0.31,5,7,4,60.8,56.0,4.39,4.42,2.68,696.2075353504667
4386,0.7,2,2,3,63.5,59.0,5.62,5.65,3.58,1819.6905263947576
4387,1.01,5,4,6,60.9,56.0,6.51,6.55,3.98,6694.217484288384
4388,0.32,3,7,3,63.1,57.0,4.38,4.37,2.76,613.0609338519422
4389,1.63,5,3,4,62.4,55.0,7.53,7.57,4.71,12529.52009102234
4390,0.72,5,6,4,61.1,56.0,5.78,5.81,3.54,3259.979898198985
4391,0.39,5,2,4,60.8,56.0,4.72,4.75,2.88,758.1784899836867
4392,0.3,3,4,3,61.0,58.0,4.3,4.32,2.63,464.9696291174192
4393,1.22,3,1,2,62.2,60.0,6.77,6.89,4.25,3657.53887139925
4394,0.57,5,6,4,61.6,56.0,5.38,5.33,3.3,2099.9046127648658
4395,2.03,4,2,3,59.9,58.0,8.23,8.21,4.92,14433.3063192657
4396,0.54,5,4,3,61.7,55.0,5.24,5.27,3.24,1476.5847869266906
4397,0.72,5,3,5,61.6,55.0,5.76,5.8,3.56,2994.7278704302294
4398,0.44,3,6,6,59.6,59.0,4.98,4.99,2.97,1492.2006420721386
4399,0.3,5,4,8,61.6,56.0,4.34,4.36,2.68,781.8068904166685
4400,2.01,3,2,5,62.9,59.0,7.94,8.03,5.02,17611.301930292713
4401,0.3,5,6,4,62.3,56.0,4.28,4.32,2.68,627.1728740278634
4402,0.31,5,4,7,61.2,56.0,4.34,4.38,2.67,779.967779661888
4403,0.5,4,5,3,62.5,59.0,5.03,4.99,3.13,1330.1374906869532
4404,0.36,5,7,3,60.3,56.0,4.61,4.65,2.79,803.5976036182823
4405,0.5,5,3,5,62.6,53.0,5.09,5.14,3.2,1507.3241412987604
4406,0.33,3,2,6,61.6,57.0,4.43,4.45,2.73,640.4210879873464
4407,0.97,3,4,7,61.9,54.0,6.33,6.36,3.93,6361.516949882724
4408,0.31,5,5,8,62.0,55.0,4.37,4.41,2.72,884.6046634683927
4409,0.31,4,3,5,62.4,58.0,4.34,4.28,2.69,599.8830899342988
4410,1.51,3,1,4,61.0,58.0,7.35,7.41,4.5,7621.503297570083
4411,0.32,2,2,4,63.2,56.0,4.32,4.38,2.75,478.56243374564804
4412,1.43,3,1,4,62.8,56.0,7.13,7.19,4.5,6879.100515244824
4413,1.0,3,4,4,62.9,56.0,6.27,6.42,3.99,5150.135464402066
4414,1.32,5,4,2,62.9,57.0,6.98,6.94,4.38,6539.937036158425
4415,0.77,3,7,4,63.0,58.0,5.81,5.85,3.67,3676.3990724829205
4416,0.23,3,6,7,60.2,59.0,3.97,4.01,2.4,473.75335917056475
4417,1.7,3,1,3,63.2,57.0,7.63,7.55,4.8,8298.176038391697
4418,0.33,3,4,7,61.2,57.0,4.47,4.5,2.74,835.5392831645927
4419,1.06,5,5,1,62.1,55.0,6.54,6.57,4.07,3300.4261079175244
4420,0.7,2,5,3,63.8,58.0,5.56,5.67,3.58,2345.343867723376
4421,1.01,3,4,2,63.0,58.0,6.29,6.34,3.98,3762.4788232321953
4422,1.1,4,3,4,62.5,58.0,6.59,6.54,4.1,5849.292726418933
4423,0.51,3,5,2,62.7,56.0,5.07,5.1,3.19,1105.6472974954338
4424,2.01,3,2,5,59.7,63.0,8.24,8.15,4.89,17611.301930292713
4425,0.32,5,4,5,62.3,56.0,4.39,4.37,2.73,704.5329450179894
4426,1.01,2,6,3,63.3,57.0,6.33,6.37,4.02,4919.342945508519
4427,1.51,4,1,4,59.6,60.0,7.58,7.48,4.49,7834.233929298972
4428,0.32,4,7,2,62.5,58.0,4.38,4.33,2.72,518.7329925553375
4429,0.32,3,2,4,63.2,56.0,4.38,4.32,2.75,497.49588148211467
4430,1.2,5,2,3,62.6,58.0,6.74,6.71,4.21,5480.1053699924605
4431,0.42,4,4,4,60.1,61.0,4.84,4.81,2.9,1033.8608026061825
4432,2.02,5,5,2,62.7,57.0,8.07,7.93,5.03,15498.693091484749
4433,0.34,4,2,3,60.2,59.0,4.55,4.52,2.73,499.28708371974
4434,0.52,3,4,5,62.2,63.0,5.22,5.13,3.22,1673.5840306716664
4435,1.09,4,2,4,61.3,58.0,6.63,6.58,4.05,5138.873392556523
4436,0.72,4,4,4,62.9,57.0,5.73,5.65,3.58,2852.1538899416555
4437,1.56,5,4,5,61.3,56.0,7.46,7.51,4.59,13904.592721564546
4438,0.39,5,6,4,60.5,56.0,4.75,4.77,2.88,1027.8023344754874
4439,1.04,4,2,3,62.5,62.0,6.45,6.39,4.01,4097.403062704798
4440,0.97,3,4,3,60.2,61.0,6.4,6.46,3.87,4235.930642410315
4441,1.4,4,5,4,60.7,58.0,7.26,7.17,4.38,10610.367476063286
4442,0.36,5,3,4,62.1,55.0,4.61,4.57,2.85,729.6132906682301
4443,0.71,5,6,3,61.8,57.0,5.72,5.76,3.55,2765.7584154045585
4444,1.01,2,6,4,63.7,56.0,6.29,6.27,4.0,5647.703889575548
4445,0.4,5,2,3,61.6,56.0,4.68,4.74,2.9,692.6403130166939
4446,0.26,3,6,5,63.0,59.0,4.03,4.06,2.55,507.76583765007615
4447,0.33,5,3,2,61.1,57.0,4.46,4.48,2.73,444.0862603412561
4448,0.34,4,4,4,62.4,59.0,4.47,4.41,2.77,694.5204443081826
4449,0.5,5,6,3,60.6,59.0,5.13,5.16,3.12,1429.2210171118218
4450,0.33,5,5,2,61.4,57.0,4.44,4.48,2.74,511.57353966149157
4451,0.83,5,3,4,61.6,55.0,6.04,6.08,3.73,3516.3663278650115
4452,0.31,4,5,4,61.3,59.0,4.34,4.31,2.65,620.8619284242741
4453,0.3,5,4,6,61.1,57.0,4.32,4.35,2.65,680.9804986801872
4454,0.71,3,2,5,61.1,57.0,5.75,5.8,3.53,2482.696558373091
4455,1.58,5,5,3,60.3,56.0,7.56,7.62,4.58,11855.948631448597
4456,0.7,5,3,3,62.5,56.0,5.64,5.69,3.54,2222.5230855292257
4457,1.01,5,2,4,61.3,53.0,6.52,6.54,4.0,4547.935201010458
4458,0.61,3,3,6,61.4,57.0,5.46,5.5,3.36,2278.0903199157115
4459,1.0,4,5,4,58.6,61.0,6.53,6.5,3.82,5631.364699307807
4460,0.9,3,6,3,61.7,58.0,6.15,6.2,3.81,4115.986930350899
4461,0.9,5,4,2,61.4,56.0,6.19,6.23,3.81,3179.945456777732
4462,0.42,3,2,5,60.4,60.0,4.82,4.88,2.93,923.9503168028999
4463,1.23,5,4,6,62.7,56.0,6.81,6.84,4.28,9701.283810161964
4464,0.78,3,5,5,63.3,56.0,5.84,5.89,3.71,3819.57880344109
4465,0.9,2,4,2,63.3,59.0,6.07,6.12,3.86,2912.991252284806
4466,1.51,5,1,4,61.1,57.0,7.36,7.3,4.48,8003.321198857504
4467,0.33,5,4,4,61.2,55.0,4.46,4.49,2.74,670.7326517963052
4468,0.7,3,5,7,63.3,62.0,5.67,5.57,3.56,3661.586181126865
4469,1.09,5,7,3,61.9,57.0,6.57,6.61,4.08,6469.277522318212
4470,1.08,4,2,3,62.2,58.0,6.6,6.56,4.09,4399.133023363663
4471,0.3,5,3,6,62.1,54.0,4.32,4.35,2.69,628.8297017962636
4472,0.46,3,5,3,63.1,56.0,4.9,4.87,3.08,1106.0215964555757
4473,0.3,5,6,6,62.1,54.0,4.32,4.35,2.69,761.9086976012863
4474,1.24,3,1,2,60.4,61.0,6.85,6.92,4.16,3771.2417856361703
4475,1.15,3,3,3,62.4,57.0,6.68,6.71,4.18,5389.254093252575
4476,1.22,5,3,2,61.7,56.0,6.91,6.83,4.24,5206.629756869004
4477,1.03,4,3,3,62.5,59.0,6.46,6.41,4.02,4501.703376474308
4478,0.3,5,4,4,61.9,57.0,4.26,4.3,2.65,560.5560060658108
4479,0.27,5,5,8,61.8,55.0,4.16,4.19,2.58,682.009617325326
4480,0.71,5,4,7,62.8,56.0,5.71,5.76,3.6,3712.426247025291
4481,1.04,3,5,2,63.2,58.0,6.39,6.34,4.02,4229.082154862177
4482,1.14,5,4,7,61.1,58.0,6.74,6.77,4.13,9053.79469121869
4483,0.74,3,6,2,63.1,57.0,5.8,5.76,3.65,2343.730247282736
4484,1.05,3,5,8,59.7,55.0,6.66,6.73,4.0,8375.901428242532
4485,1.12,1,2,2,64.6,57.0,6.5,6.47,4.19,3396.048646100865
4486,1.1,5,3,2,63.1,58.0,6.54,6.53,4.12,4284.4648477217415
4487,0.31,4,7,3,60.0,61.0,4.43,4.41,2.65,593.6086071347739
4488,0.71,3,3,3,60.7,60.0,5.73,5.76,3.49,2173.775816817987
4489,1.01,4,5,5,62.4,61.0,6.39,6.36,3.98,6386.484702504417
4490,0.33,3,4,6,60.9,59.0,4.45,4.49,2.72,775.9531645388591
4491,0.91,2,7,3,63.1,61.0,6.1,6.16,3.87,4218.89618482246
4492,0.5,4,5,4,61.4,60.0,5.13,5.17,3.16,1527.0784661764249
4493,0.27,3,6,6,61.8,59.0,4.14,4.18,2.57,595.0113133454491
4494,0.32,5,5,4,62.4,54.0,4.38,4.4,2.74,673.3301902591303
4495,0.55,5,6,3,60.8,56.0,5.31,5.34,3.24,1710.1327832314366
4496,0.52,5,2,6,62.2,57.0,5.18,5.11,3.2,1583.1081392908484
4497,1.5,3,4,5,62.4,57.0,7.24,7.31,4.54,12298.717405499994
4498,0.41,2,4,3,64.3,54.0,4.72,4.68,3.02,805.3545036059171
4499,0.32,4,4,4,62.1,60.0,4.34,4.39,2.71,619.6055052849928
4500,0.3,5,5,5,62.3,56.0,4.26,4.28,2.66,663.6979024570537
4501,0.59,3,6,2,63.8,57.0,5.31,5.34,3.4,1529.9848349375259
4502,2.11,4,1,3,62.4,58.0,8.27,8.17,5.13,12811.497809591243
4503,0.52,5,6,3,60.7,55.0,5.23,5.22,3.18,1538.7506128397451
4504,0.8,3,5,5,63.8,55.0,5.84,5.89,3.74,4006.052152857729
4505,0.29,3,4,7,61.5,57.0,4.24,4.27,2.62,655.113887721173
4506,0.31,3,4,7,62.6,61.0,4.28,4.31,2.69,742.7575199081211
4507,1.7,4,2,4,61.3,59.0,7.69,7.59,4.68,11865.150204187967
4508,0.32,5,7,3,61.5,56.0,4.42,4.39,2.71,643.7737250147158
4509,1.09,5,6,3,61.1,55.0,6.7,6.66,4.08,6198.904584826531
4510,1.5,5,5,3,61.8,56.0,7.27,7.34,4.52,10751.062591483138
4511,1.01,2,6,3,63.7,58.0,6.32,6.36,4.04,4919.342945508519
4512,0.51,2,4,6,57.6,56.0,5.27,5.35,3.06,1694.0365008202075
4513,0.35,2,6,5,61.3,65.0,4.51,4.53,2.77,854.7921382770218
4514,2.02,5,1,3,62.7,54.2,8.03,8.08,5.05,12056.794704870737
4515,0.9,3,6,3,62.6,58.0,6.11,6.15,3.84,4115.986930350899
4516,1.0,2,4,4,56.6,61.0,6.65,6.61,3.75,4954.134202320299
4517,1.02,5,5,4,62.1,57.0,6.44,6.37,3.98,5971.438973995945
4518,0.33,5,2,3,61.3,56.0,4.44,4.47,2.73,482.18616516691486
4519,1.5,4,6,5,59.5,61.0,7.46,7.43,4.43,14144.38184933282
4520,0.59,5,5,3,62.3,54.0,5.37,5.41,3.36,1855.6806879792052
4521,0.3,5,5,4,61.9,54.0,4.29,4.33,2.67,596.2908130252473
4522,0.4,5,7,4,61.7,56.0,4.72,4.74,2.92,1124.9974927655499
4523,0.61,5,7,4,61.0,57.0,5.49,5.53,3.36,2489.978480398304
4524,0.5,3,7,4,59.1,59.0,5.19,5.24,3.08,1630.7051324739166
4525,1.12,4,3,3,61.6,59.0,6.63,6.67,4.1,5270.737430292748
4526,0.53,5,7,8,61.5,54.0,5.27,5.21,3.22,2665.1959348400787
4527,1.01,5,5,5,61.8,57.0,6.41,6.46,3.98,6524.325015950411
4528,0.31,2,2,7,63.1,59.0,4.25,4.31,2.7,589.6934275851148
4529,2.06,5,2,2,62.3,57.0,8.2,8.12,5.09,12477.25258022952
4530,1.14,5,3,3,61.6,56.0,6.72,6.74,4.14,5566.948009789569
4531,0.3,5,5,7,62.3,56.0,4.3,4.34,2.69,780.0189394834704
4532,0.74,2,1,4,60.6,62.6,5.79,5.85,3.53,1914.3846251481975
4533,1.18,4,4,2,61.4,58.0,6.82,6.77,4.17,5183.547284491093
4534,1.01,4,6,5,60.8,59.0,6.46,6.42,3.92,6717.242456718996
4535,0.7,1,3,6,64.5,65.0,5.52,5.45,3.54,2657.293314119492
4536,0.41,3,3,5,62.0,56.0,4.74,4.78,2.95,987.9011571553358
4537,1.22,3,3,3,63.5,55.0,6.78,6.73,4.29,6023.41458344812
4538,0.37,4,6,4,60.6,58.0,4.65,4.62,2.81,911.1538214202066
4539,1.09,4,3,2,59.6,61.0,6.69,6.63,3.97,4122.452787743141
4540,0.78,3,5,3,62.4,58.0,5.83,5.86,3.65,2989.085440468658
4541,1.07,5,4,6,62.4,55.6,6.48,6.55,4.07,7462.512404528524
4542,0.4,4,6,6,61.4,56.0,4.81,4.74,2.93,1281.8956610886212
4543,1.71,3,7,2,62.1,58.0,7.56,7.64,4.72,11838.90276929132
4544,0.28,3,6,4,63.0,59.0,4.11,4.15,2.6,524.5001168849891
4545,0.32,5,6,4,61.5,56.0,4.43,4.45,2.73,708.2021412539627
4546,0.34,5,1,5,61.9,53.9,4.5,4.53,2.79,537.9368599585986
4547,0.32,5,1,7,62.3,54.0,4.41,4.43,2.75,564.022253979173
4548,0.3,5,3,7,61.3,57.0,4.32,4.36,2.66,677.1180817127037
4549,0.77,2,3,6,64.3,57.9,5.7,5.86,3.71,3397.6349257244806
4550,0.3,5,2,7,61.1,57.0,4.36,4.32,2.65,605.1961480447479
4551,0.9,2,4,4,62.1,59.0,6.02,6.16,3.78,4062.7459310325653
4552,1.02,2,5,3,63.2,59.0,6.35,6.38,4.02,4764.679461172599
4553,0.7,3,5,3,61.1,57.0,5.7,5.73,3.49,2438.1331098626415
4554,0.43,4,5,4,59.8,58.0,4.89,4.94,2.94,1149.58451864114
4555,1.22,5,2,3,60.8,57.0,6.95,6.89,4.21,5653.326977464647
4556,1.02,3,1,2,62.6,60.0,6.39,6.42,4.01,2610.8987631722725
4557,0.31,5,2,8,62.2,54.0,4.39,4.36,2.72,686.3414563087493
4558,0.9,4,2,2,60.6,60.0,6.23,6.28,3.79,2569.0708111945332
4559,1.51,5,4,6,60.5,56.0,7.45,7.42,4.5,14273.342297120056
4560,0.41,3,7,3,63.0,56.0,4.75,4.8,3.01,977.5681957463373
4561,1.01,5,4,4,62.4,56.0,6.42,6.39,4.0,5510.413035323816
4562,2.03,4,1,3,60.1,58.0,8.26,8.21,4.95,11912.308833397212
4563,1.21,3,7,2,62.3,59.0,6.74,6.78,4.21,6173.168515452225
4564,0.41,4,4,4,60.8,59.0,4.78,4.8,2.91,988.0039689859437
4565,1.0,2,2,5,63.9,56.0,6.37,6.18,4.01,4551.0353538488735
4566,1.02,5,4,7,61.5,57.0,6.44,6.47,3.97,7343.226426504557
4567,0.3,5,7,4,61.9,57.0,4.29,4.33,2.67,654.5277993933988
4568,0.41,5,5,7,60.3,56.0,4.8,4.85,2.91,1404.4896346093376
4569,0.31,3,5,3,63.2,56.0,4.31,4.27,2.71,526.1072872729808
4570,0.32,4,3,7,61.5,59.0,4.41,4.37,2.7,748.4463400931769
4571,0.38,4,3,3,61.2,62.0,4.66,4.62,2.84,688.7511065550145
4572,2.0,4,4,3,59.0,62.0,6.16,6.15,4.82,17004.428032541677
4573,0.62,5,3,8,61.9,55.0,5.5,5.52,3.41,2831.7883391663895
4574,0.31,3,3,4,63.1,58.0,4.32,4.27,2.71,524.3223849247911
4575,0.4,3,7,5,63.3,57.0,4.66,4.72,2.97,1192.4337961595713
4576,1.01,3,4,4,63.4,55.0,6.35,6.4,4.04,5247.525380549369
4577,2.0,1,6,2,59.9,61.0,8.16,8.04,4.86,13715.165785317531
4578,0.9,4,7,2,62.3,58.0,6.27,6.05,3.84,3634.586809206075
4579,0.47,4,6,3,60.2,61.0,5.05,4.96,3.02,1245.1830873108152
4580,0.32,5,7,3,61.5,54.0,4.42,4.46,2.73,643.7737250147158
4581,1.24,4,1,4,61.4,59.0,6.91,6.83,4.22,5406.556605421893
4582,0.37,5,4,7,61.4,55.0,4.67,4.71,2.88,1088.2888654984897
4583,0.74,4,4,2,62.7,60.0,5.78,5.73,3.61,2153.2539979989992
4584,0.53,5,3,5,61.6,57.0,5.18,5.24,3.21,1682.094033564449
4585,0.54,3,6,3,60.2,58.0,5.23,5.37,3.19,1573.2474655588737
4586,0.71,1,1,4,64.4,56.0,5.64,5.6,3.62,1657.2337389089018
4587,0.32,5,7,3,62.0,57.0,4.42,4.38,2.73,643.7737250147158
4588,0.32,5,6,5,61.9,56.0,4.38,4.41,2.72,788.260133140685
4589,0.91,5,2,5,62.5,55.0,6.25,6.2,3.89,4159.848397909789
4590,0.46,5,2,8,62.2,55.0,4.94,4.97,3.08,1442.8777011529398
4591,0.3,5,4,8,62.1,54.0,4.3,4.33,2.68,781.8068904166685
4592,0.81,5,5,4,61.9,55.0,6.0,5.95,3.7,3868.9325609291077
4593,1.62,5,4,4,61.7,54.0,7.57,7.58,4.68,13412.33377341911
4594,0.33,2,3,4,63.8,55.0,4.4,4.44,2.82,567.3712558130254
4595,1.7,4,6,3,61.8,58.0,7.62,7.52,4.68,14010.271860208433
4596,1.2,4,2,2,59.0,60.0,6.99,6.95,4.11,4415.699721248777
4597,0.58,5,4,6,61.9,57.0,5.36,5.33,3.31,2355.956934609592
4598,1.7,4,4,2,62.2,59.0,7.68,7.6,4.75,10307.720679104896
4599,1.2,5,2,5,62.1,57.0,6.84,6.8,4.23,7002.708597237361
4600,0.85,5,7,3,61.9,56.0,6.03,6.09,3.75,4050.5015576392175
4601,0.32,2,6,3,63.1,56.0,4.36,4.39,2.76,565.0825892193909
4602,1.16,5,7,4,62.1,57.0,6.7,6.73,4.17,8350.511342538062
4603,0.5,3,5,2,62.5,56.0,5.05,5.09,3.17,1065.184837945543
4604,0.52,5,7,4,61.8,55.0,5.19,5.16,3.2,1843.6305159654155
4605,0.92,2,6,3,63.7,57.0,6.11,6.14,3.9,4126.6170744140345
4606,1.22,3,1,3,58.8,61.0,6.94,7.0,4.1,4443.289551151851
4607,0.72,5,1,3,62.3,56.0,5.75,5.78,3.59,1728.7893490424415
4608,1.51,3,3,2,60.2,59.0,7.33,7.43,4.44,7407.954377108728
4609,0.66,5,7,3,62.7,55.0,5.56,5.61,3.5,2515.6256701409625
4610,1.7,4,5,5,60.6,58.0,7.71,7.68,4.66,17021.37186958896
4611,0.36,4,5,3,61.1,59.0,4.59,4.55,2.79,716.6299307697341
4612,0.41,5,5,8,62.1,55.0,4.76,4.81,2.97,1497.4488353592672
4613,0.8,3,5,4,62.3,57.0,5.91,5.94,3.69,3599.1858440499614
4614,0.52,4,5,4,62.1,59.0,5.15,5.12,3.19,1644.1074526260654
4615,0.5,3,4,4,60.9,58.0,5.08,5.1,3.1,1396.5817142950482
4616,2.0,4,2,5,60.8,59.0,8.13,8.02,4.91,17933.674760970895
4617,0.74,5,5,6,61.5,54.0,5.84,5.86,3.6,3964.644309456874
4618,1.21,4,4,4,62.2,60.0,6.79,6.75,4.21,7579.410393824295
4619,1.6,4,7,2,61.9,58.0,7.54,7.49,4.65,10737.469953294754
4620,0.52,5,5,7,62.3,56.0,5.14,5.16,3.21,2197.1056404257765
4621,1.52,4,6,5,60.1,59.0,7.49,7.45,4.49,14501.533882602893
4622,0.28,3,6,5,60.9,59.0,4.19,4.22,2.56,583.7916999742662
4623,1.0,4,2,2,62.5,56.0,6.38,6.3,3.96,3132.7387412303215
4624,2.06,2,2,3,59.0,64.0,8.39,8.13,4.89,13885.26399424249
4625,0.81,3,1,3,63.1,59.0,5.88,5.91,3.72,2055.0285452480216
4626,0.7,3,6,3,63.3,58.0,5.63,5.57,3.55,2564.404677001622
4627,2.21,5,3,2,61.9,56.0,8.4,8.36,5.19,15935.183097817478
4628,0.32,5,3,4,62.2,57.0,4.38,4.36,2.72,584.5038161373693
4629,0.7,2,3,6,61.4,64.0,5.73,5.61,3.48,2839.528773399002
4630,0.3,3,4,6,59.7,63.0,4.34,4.37,2.6,648.492667895531
4631,0.52,4,5,3,61.1,59.0,5.21,5.17,3.17,1432.0737341882602
4632,1.57,4,4,3,59.5,58.0,7.56,7.61,4.51,10780.329585991596
4633,0.31,4,2,5,62.6,59.0,4.29,4.33,2.7,536.164880410706
4634,0.32,5,4,6,61.7,57.0,4.41,4.44,2.73,768.961585057447
4635,0.32,5,6,4,62.1,55.0,4.43,4.4,2.74,708.2021412539627
4636,1.07,5,5,3,61.9,56.0,6.55,6.61,4.07,5691.722141941923
4637,1.51,4,3,4,62.3,59.0,7.28,7.32,4.55,10620.248434552423
4638,0.36,5,4,3,61.4,55.0,4.61,4.64,2.84,688.2235767308866
4639,0.5,5,4,6,61.4,57.0,5.1,5.13,3.14,1781.6058145663678
4640,1.03,4,6,4,61.2,59.0,6.53,6.47,3.98,6261.978591313939
4641,0.54,5,3,7,61.8,55.0,5.21,5.24,3.23,2047.71074593552
4642,0.32,4,4,3,62.6,58.0,4.35,4.37,2.73,539.697553380591
4643,1.1,4,3,3,61.6,56.0,6.66,6.61,4.09,5094.9337062509885
4644,0.71,4,7,3,61.3,58.0,5.75,5.73,3.52,2825.409242600462
4645,0.7,2,6,2,62.9,56.0,5.63,5.66,3.55,2030.579558158275
4646,0.8,2,3,2,58.4,61.0,6.02,6.06,3.53,2154.925034193475
4647,0.73,4,7,4,59.8,58.0,5.89,5.85,3.51,3417.9063668069903
4648,1.0,2,6,4,63.7,56.0,6.37,6.34,4.05,5542.8869771563395
4649,0.41,5,5,7,61.7,57.0,4.77,4.8,2.95,1404.4896346093376
4650,0.24,5,5,7,61.1,56.0,4.01,4.05,2.47,512.4501909472108
4651,0.55,4,4,3,60.1,61.0,5.32,5.29,3.19,1496.1938485280132
4652,0.71,1,5,3,59.8,70.0,5.89,5.72,3.48,2254.2279225389902
4653,0.37,3,6,7,60.9,56.0,4.65,4.67,2.84,1159.5322629627274
4654,1.11,4,3,4,62.6,58.0,6.63,6.59,4.14,5949.808129195909
4655,0.3,5,5,6,62.3,54.0,4.32,4.35,2.7,724.3922298901828
4656,0.51,3,4,4,63.5,57.0,5.06,5.05,3.21,1449.632723950584
4657,2.1,2,2,2,62.9,64.0,8.15,8.1,5.11,11851.218723171818
4658,0.41,3,2,6,59.9,57.0,4.87,4.91,2.93,963.7149054583383
4659,1.11,4,6,5,61.2,58.0,6.69,6.65,4.08,8023.8938029093315
4660,1.02,3,4,3,61.3,56.0,6.43,6.53,3.97,4656.348386368036
4661,0.55,3,4,3,60.1,61.0,5.32,5.29,3.19,1455.5662306321633
4662,0.53,2,6,4,63.7,55.0,5.15,5.12,3.27,1677.3640764039512
4663,2.01,3,5,2,63.3,59.0,7.98,7.89,5.02,14622.029138096184
4664,0.5,5,3,5,61.4,54.0,5.13,5.16,3.16,1507.3241412987604
4665,0.33,5,6,7,62.2,55.0,4.42,4.46,2.76,981.66822625233
4666,1.11,5,4,3,62.6,57.0,6.64,6.56,4.13,5733.4163689901425
4667,1.7,5,2,3,60.4,58.0,7.73,7.67,4.65,10558.011563623902
4668,0.91,3,2,4,59.9,58.0,6.35,6.27,3.78,3559.062147375885
4669,0.3,5,7,4,61.1,56.0,4.32,4.36,2.65,654.5277993933988
4670,1.51,4,5,3,63.0,61.0,7.3,7.27,4.59,10656.401967024452
4671,0.4,3,5,5,60.4,58.0,4.75,4.79,2.88,1086.3363152027252
4672,0.79,5,7,4,61.3,57.0,5.95,6.0,3.66,4051.5276308205625
4673,0.64,2,5,1,57.3,64.0,5.75,5.69,3.28,1169.334951220288
4674,0.53,5,6,4,60.9,59.0,5.17,5.21,3.16,1831.0821462094193
4675,0.41,5,5,5,62.0,56.0,4.77,4.81,2.97,1195.0438346153055
4676,0.9,4,5,5,59.0,58.0,6.29,6.33,3.72,5140.174679447182
4677,0.7,3,4,3,62.7,55.0,5.63,5.66,3.54,2292.0194785284234
4678,1.5,5,5,4,61.9,56.0,7.33,7.31,4.53,12342.871535400325
4679,0.98,1,6,2,53.3,67.0,6.82,6.74,3.61,3580.387251690342
4680,0.54,5,4,3,62.0,54.0,5.25,5.27,3.26,1476.5847869266906
4681,0.91,5,6,2,62.7,57.0,6.19,6.26,3.9,3632.6439562371456
4682,0.5,5,2,3,62.0,55.0,5.09,5.14,3.17,1054.2928306927604
4683,0.34,5,7,4,62.1,55.0,4.49,4.46,2.78,828.4529191034759
4684,0.34,5,6,5,62.4,55.0,4.47,4.44,2.78,883.5666778775411
4685,0.32,2,3,3,63.1,55.0,4.34,4.37,2.75,466.38228069558426
4686,1.04,5,4,4,62.0,57.0,6.5,6.49,4.03,5822.601961841332
4687,0.49,3,5,3,62.3,57.0,5.05,5.07,3.15,1245.72414594436
4688,0.38,5,6,8,61.1,56.0,4.67,4.72,2.87,1365.058324695875
4689,0.94,4,5,2,62.3,59.0,6.32,6.23,3.91,3593.690745594562
4690,0.57,5,2,4,61.8,57.0,5.31,5.34,3.29,1549.035699776196
4691,1.5,4,1,4,61.7,56.0,7.33,7.23,4.49,7736.840080801741
4692,0.36,5,7,3,62.0,56.0,4.55,4.61,2.84,803.5976036182823
4693,0.4,2,5,3,63.6,56.0,4.68,4.63,2.96,817.7795892932539
4694,1.0,3,6,2,63.5,54.0,6.41,6.35,4.05,4131.487328182037
4695,1.03,2,5,4,63.9,59.0,6.35,6.38,4.07,5571.545114125176
4696,0.29,5,5,7,61.1,57.0,4.26,4.29,2.61,731.7883970814864
4697,0.44,4,4,3,61.9,59.0,4.87,4.82,3.0,982.956675231435
4698,0.94,4,3,4,60.1,59.0,6.35,6.32,3.81,4350.913490872822
4699,0.36,4,6,4,61.3,60.0,4.54,4.59,2.8,865.3442447415832
4700,0.71,5,3,3,62.3,54.0,5.74,5.76,3.58,2282.6764480768393
4701,0.41,3,3,4,63.4,58.0,4.77,4.66,2.99,887.5670421858174
